run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
2	241	Otp	0.06666666666666667	0.004236401673640167	0.09166666666666666	0.0914400278940028	2	45	1.0	1.0	1.0	1.0
2	241	Lhx4	0.03333333333333333	0.003382147838214784	0.041666666666666664	0.04520571827057183	2	45	8.0	23.0	3.0	4.0
2	241	Esrrg	0.025	0.0017608089260808925	0.029166666666666667	0.011645746164574616	3	43	51.0	50.0	7.0	9.0
2	241	Bhlhe23	0.0375	0.0014295676429567643	0.041666666666666664	0.019177126917712693	0	46	33.0	23.0	9.0	7.0
2	209	Lhx9	0.05288461538461539	0.004250278706800446	0.0625	0.09220549981419547	0	44	1.0	4.0	7.0	1.0
2	209	Evx2	0.019230769230769232	0.0002787068004459309	0.03365384615384616	0.028590672612411744	1	38	20.0	31.0	20.0	18.0
2	209	Otp	0.057692307692307696	0.0009057971014492754	0.08173076923076923	0.05474266072092159	4	32	8.0	2.0	1.0	1.0
2	209	Lhx4	0.009615384615384616	0.0005341880341880342	0.028846153846153848	0.06888703084355259	3	36	3.0	40.0	9.0	11.0
2	209	Esrrg	0.028846153846153848	0.004436083240431067	0.028846153846153848	0.03732348569305091	0	44	13.0	40.0	4.0	8.0
2	209	Bhlhe23	0.03365384615384616	0.0010683760683760685	0.038461538461538464	0.030332590115198812	1	38	18.0	22.0	10.0	11.0
2	184	Lhx9	0.04918032786885246	0.004833963850357293	0.04918032786885246	0.031675974298925116	1	35	24.0	10.0	3.0	1.0
2	184	Evx2	0.02185792349726776	0.0004203446826397646	0.0273224043715847	0.015913048699933947	0	38	43.0	40.0	20.0	19.0
2	184	Otp	0.04918032786885246	0.0010808863267879661	0.06557377049180328	0.04620789047018555	4	26	10.0	4.0	1.0	1.0
2	184	Lhx4	0.01092896174863388	0.00015012310094277307	0.01092896174863388	0.048699933945835584	4	26	8.0	92.0	6.0	9.0
2	184	Esrrg	0.02185792349726776	0.00435356992734042	0.03278688524590164	0.037650873716447486	1	35	16.0	32.0	4.0	10.0
2	184	Bhlhe23	0.03825136612021858	0.0018315018315018315	0.03825136612021858	0.005044136191677175	0	38	66.0	24.0	11.0	7.0
2	149	Lhx9	0.0472972972972973	0.006940614083471227	0.0472972972972973	0.04633204633204634	2	33	15.0	15.0	3.0	1.0
2	149	Evx2	0.02702702702702703	0.0001378929950358522	0.033783783783783786	0.005148005148005148	0	34	58.0	30.0	20.0	16.0
2	149	Otp	0.04054054054054054	0.0015627872770729914	0.05405405405405406	0.05377826806398235	3	27	11.0	5.0	1.0	1.0
2	149	Lhx4	0.013513513513513514	0.0013329656186799044	0.013513513513513514	0.056168413311270454	3	27	8.0	73.0	2.0	8.0
2	149	Esrrg	0.013513513513513514	0.0011950726236440523	0.02027027027027027	0.010801617944475088	2	33	43.0	51.0	10.0	14.0
2	149	Bhlhe23	0.0472972972972973	0.0030796102224673653	0.0472972972972973	0.04288472145615003	0	34	16.0	15.0	7.0	4.0
2	125	Lhx9	0.056451612903225805	0.008326776816155259	0.056451612903225805	0.0895620246525046	2	27	3.0	9.0	1.0	1.0
2	125	Evx2	0.03225806451612903	0.00045895620246525046	0.03225806451612903	0.0011801730920535012	1	30	64.0	34.0	20.0	15.0
2	125	Otp	0.04838709677419355	0.0009179124049305009	0.056451612903225805	0.037372147915027534	3	14	22.0	9.0	1.0	1.0
2	125	Lhx4	0.016129032258064516	0.0001966955153422502	0.016129032258064516	0.054746918436926306	3	14	16.0	60.0	4.0	3.0
2	125	Esrrg	0.016129032258064516	0.0014424337791765014	0.024193548387096774	0.06281143456595856	2	27	10.0	43.0	10.0	11.0
2	125	Bhlhe23	0.04032258064516129	0.003081563073695253	0.04032258064516129	0.0470102281667978	1	30	18.0	23.0	10.0	6.0
2	109	Lhx9	0.05555555555555555	0.010297680858428523	0.05555555555555555	0.07355486327448944	0	29	14.0	6.0	2.0	1.0
2	109	Evx2	0.037037037037037035	0.0	0.037037037037037035	0.0013845621322256837	1	20	56.0	23.0	20.0	6.0
2	109	Otp	0.046296296296296294	0.001903772931810315	0.05555555555555555	0.05572862582208377	3	16	16.0	6.0	1.0	1.0
2	109	Lhx4	0.018518518518518517	0.0016441675320179995	0.018518518518518517	0.05858428521979924	3	16	15.0	52.0	2.0	5.0
