run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	431	Shox2	0.12558139534883722	0.0036266059521873474	0.20232558139534884	0.0275979834119369	1	105	4.0	3.0	1.0	3.0
1	431	Kcnip3	0.12558139534883722	0.003767550279178186	0.15813953488372093	0.022280045535859487	0	123	10.0	7.0	4.0	1.0
1	431	Tlx3	0.09534883720930232	0.0013823385916409171	0.1372093023255814	0.013145768959722448	1	105	32.0	12.0	10.0	10.0
1	431	Phox2a	0.06976744186046512	0.0008294031549845503	0.1	0.026638477801268497	1	105	6.0	33.0	25.0	14.0
1	431	Isl1	0.05581395348837209	0.000287309589635171	0.10930232558139535	0.007377893424405052	0	123	67.0	25.0	37.0	21.0
1	431	Six3	0.06511627906976744	0.0012956036211850164	0.11627906976744186	0.014213693283460725	0	123	28.0	20.0	16.0	17.0
1	413	Shox2	0.10436893203883495	0.002309073299789762	0.17961165048543687	0.025435239647556278	2	82	6.0	3.0	2.0	3.0
1	413	Kcnip3	0.1116504854368932	0.004322868684005386	0.1383495145631068	0.02356317766281624	0	106	7.0	7.0	2.0	1.0
1	413	Tlx3	0.0849514563106796	0.0013819006448869675	0.12135922330097086	0.014391845605083504	2	82	37.0	12.0	8.0	6.0
1	413	Phox2a	0.058252427184466014	0.0005492169229678974	0.08252427184466019	0.010996149575980912	2	82	48.0	38.0	21.0	15.0
1	413	Isl1	0.04126213592233009	0.0001299222828526209	0.10194174757281553	0.006502019700942527	4	59	92.0	20.0	27.0	9.0
1	413	Six3	0.050970873786407765	0.0014586729029362434	0.10194174757281553	0.018153686249498025	0	106	24.0	20.0	15.0	22.0
1	395	Shox2	0.09644670050761421	0.0017437129460998954	0.1548223350253807	0.028635641492618283	2	77	3.0	3.0	3.0	2.0
1	395	Kcnip3	0.09898477157360405	0.004559486444246393	0.12690355329949238	0.029688327456374886	0	97	2.0	4.0	1.0	1.0
1	395	Tlx3	0.07868020304568528	0.0011237261208199326	0.11167512690355329	0.012354529132922593	2	77	51.0	11.0	9.0	7.0
1	395	Phox2a	0.053299492385786795	0.00043915733457330696	0.07868020304568528	0.009674377752806086	2	77	70.0	24.0	21.0	14.0
1	395	Isl1	0.04314720812182741	0.0002841606282533163	0.10152284263959391	0.012832435644075896	4	58	47.0	15.0	20.0	8.0
1	395	Six3	0.04314720812182741	0.0010462277676599372	0.08375634517766496	0.014065951098539156	0	97	39.0	21.0	18.0	23.0
1	373	Shox2	0.08333333333333334	0.0016810132452250528	0.12903225806451613	0.03060603425789062	2	66	10.0	3.0	4.0	2.0
1	373	Kcnip3	0.08870967741935484	0.004137321392342695	0.11559139784946237	0.03291018172332841	0	94	4.0	5.0	3.0	2.0
1	373	Tlx3	0.05913978494623656	0.00019563516215981218	0.08870967741935484	0.004840158826768686	2	66	115.0	17.0	26.0	9.0
1	373	Phox2a	0.040322580645161296	0.00023186389589311074	0.06182795698924732	0.01527403414195867	2	66	42.0	30.0	25.0	14.0
1	373	Isl1	0.040322580645161296	0.00030432136335970786	0.0913978494623656	0.01327420803988059	4	58	51.0	15.0	21.0	5.0
1	373	Six3	0.03763440860215054	0.0013332174013853868	0.07258064516129033	0.014955221285105643	0	94	44.0	21.0	15.0	22.0
